state_code,time_stamp,type,weighted_sentiment,bert_label,year,month
CA,2025-03-31 04:47:00,neutral,0.0,0,2025,3
MN,2025-03-31 05:00:00,neutral,0.0,0,2025,3
OH,2025-03-31 06:15:00,pos,197.0,1,2025,3
CA,2025-03-31 15:01:00,pos,49.0,1,2025,3
MI,2025-03-31 15:27:00,pos,169.0,1,2025,3
NC,2025-03-31 15:53:00,pos,63.0,1,2025,3
OR,2024-12-22 03:17:00,neutral,0.0,0,2024,12
OR,2025-03-22 23:12:00,neg,-799.0,-1,2025,3
OR,2025-02-16 02:08:00,neutral,0.0,0,2025,2
OR,2025-03-03 21:42:00,pos,1066.0,1,2025,3
OR,2024-09-18 19:11:00,pos,802.0,1,2024,9
OR,2025-03-06 23:41:00,neg,-483.0,-1,2025,3
OR,2025-02-28 02:18:00,neutral,0.0,0,2025,2
OR,2024-04-03 06:09:00,neutral,0.0,0,2024,4
OR,2024-09-19 06:33:00,neg,-289.0,-1,2024,9
OR,2025-03-14 23:13:00,neg,-0.9658119658119658,-1,2025,3
OR,2025-03-09 02:26:00,neutral,0.0,0,2025,3
OR,2023-09-25 19:14:00,neg,-183.0,-1,2023,9
OR,2025-03-26 03:51:00,neutral,0.0,0,2025,3
OR,2024-01-16 04:02:00,pos,463.0,1,2024,1
OR,2024-12-23 17:45:00,neutral,0.0,0,2024,12
OR,2024-12-21 04:19:00,neg,-734.0,-1,2024,12
OR,2024-06-14 22:51:00,pos,0.0,1,2024,6
OR,2025-02-25 04:49:00,pos,717.0,1,2025,2
OR,2024-07-13 21:44:00,pos,665.0,1,2024,7
OR,2025-03-22 05:34:00,neg,-457.0,-1,2025,3
OR,2020-06-08 10:29:00,pos,1650.0,1,2020,6
OR,2023-10-18 00:05:00,neutral,0.0,0,2023,10
OR,2018-01-31 22:22:00,neutral,0.0,0,2018,1
OR,2021-06-14 02:32:00,pos,0.4117647058823529,1,2021,6
OR,2024-11-14 02:15:00,neg,-0.552,-1,2024,11
OR,2022-03-14 08:29:00,pos,787.0,1,2022,3
OR,2020-03-12 04:07:00,neutral,0.0,0,2020,3
OR,2021-04-28 15:20:00,pos,37.0,1,2021,4
OR,2021-08-19 07:09:00,pos,0.0,1,2021,8
OR,2020-09-15 13:53:00,neg,0.0,-1,2020,9
OR,2021-03-07 23:47:00,neg,-2133.0,-1,2021,3
OR,2020-08-12 22:16:00,pos,925.0,1,2020,8
OR,2021-01-13 03:30:00,pos,0.0,1,2021,1
OR,2022-09-04 14:13:00,neutral,0.0,0,2022,9
OR,2019-07-03 02:08:00,neutral,0.0,0,2019,7
OR,2016-06-08 21:02:00,pos,0.8181818181818182,1,2016,6
OR,2016-04-30 02:08:00,neg,0.0,-1,2016,4
OR,2015-05-07 02:43:00,neg,0.0,-1,2015,5
OR,2023-09-14 00:56:00,pos,231.0,1,2023,9
OR,2013-08-29 19:10:00,pos,8.0,1,2013,8
OR,2016-04-19 21:52:00,pos,0.8354037267080745,1,2016,4
OR,2025-03-01 00:52:00,neg,-74.0,-1,2025,3
OR,2024-01-24 12:37:00,pos,63.0,1,2024,1
OR,2022-09-16 14:56:00,pos,123.0,1,2022,9
OR,2025-03-19 12:06:00,pos,0.8,1,2025,3
OR,2022-12-05 00:18:00,neg,-343.0,-1,2022,12
OR,2022-05-20 13:43:00,neg,-272.0,-1,2022,5
OR,2021-12-13 02:55:00,pos,0.24369747899159663,1,2021,12
OR,2024-12-22 23:18:00,pos,0.0,1,2024,12
OR,2019-02-05 21:52:00,neutral,0.0,0,2019,2
OR,2023-02-23 01:52:00,pos,245.0,1,2023,2
OR,2020-08-28 13:36:00,neg,-271.0,-1,2020,8
OR,2021-10-11 18:01:00,neg,-0.2621359223300971,-1,2021,10
OR,2024-05-03 05:49:00,neutral,0.0,0,2024,5
OR,2019-12-15 21:21:00,pos,0.49586776859504134,1,2019,12
OR,2021-03-26 19:09:00,neutral,0.0,0,2021,3
OR,2023-05-08 23:56:00,neg,-272.0,-1,2023,5
OR,2024-03-06 02:37:00,pos,100.0,1,2024,3
OR,2020-03-16 17:56:00,neg,-0.7446808510638298,-1,2020,3
OR,2021-09-02 23:03:00,pos,0.16883116883116883,1,2021,9
OR,2021-02-25 04:37:00,neg,-93.0,-1,2021,2
OR,2021-05-28 18:54:00,pos,196.0,1,2021,5
OR,2022-10-06 18:01:00,pos,0.6341463414634146,1,2022,10
OR,2020-01-29 02:19:00,neg,-81.0,-1,2020,1
OR,2016-04-11 00:24:00,neg,-148.0,-1,2016,4
OR,2021-01-22 15:07:00,pos,89.0,1,2021,1
OR,2019-07-10 14:30:00,neg,-84.0,-1,2019,7
OR,2022-09-19 07:38:00,neg,-28.0,-1,2022,9
OR,2019-08-02 16:35:00,neg,-55.0,-1,2019,8
OR,2013-05-23 17:08:00,neutral,0.0,0,2013,5
OR,2020-08-08 00:28:00,neutral,0.0,0,2020,8
OR,2020-06-16 20:21:00,pos,62.0,1,2020,6
OR,2019-06-06 15:20:00,neutral,0.0,0,2019,6
OR,2017-06-26 21:07:00,pos,0.9464285714285714,1,2017,6
OR,2022-09-30 23:26:00,pos,36.0,1,2022,9
OR,2023-09-20 04:40:00,pos,8.0,1,2023,9
OR,2021-05-19 15:43:00,pos,40.0,1,2021,5
OR,2019-07-08 04:44:00,pos,151.0,1,2019,7
OR,2018-07-13 19:40:00,pos,63.0,1,2018,7
OR,2019-06-12 21:47:00,pos,0.7297297297297297,1,2019,6
OR,2019-06-12 23:48:00,neutral,0.0,0,2019,6
OR,2020-12-02 23:01:00,pos,0.5652173913043478,1,2020,12
OR,2021-01-01 14:25:00,pos,0.0,1,2021,1
OR,2019-10-10 06:53:00,pos,0.782608695652174,1,2019,10
OR,2021-02-07 06:30:00,pos,0.4,1,2021,2
OR,2013-07-10 04:11:00,pos,83.0,1,2013,7
OR,2020-09-14 17:46:00,pos,0.42857142857142855,1,2020,9
OR,2021-01-13 20:45:00,neutral,0.0,0,2021,1
OR,2019-01-29 01:36:00,pos,0.0,1,2019,1
OR,2020-09-28 04:51:00,pos,0.0,1,2020,9
OR,2019-09-22 19:27:00,pos,12.0,1,2019,9
OR,2017-02-22 06:33:00,pos,0.7727272727272727,1,2017,2
OR,2020-05-06 00:39:00,pos,18.0,1,2020,5
OR,2018-02-15 05:36:00,pos,23.0,1,2018,2
OR,2018-09-17 20:04:00,pos,86.0,1,2018,9
OR,2016-09-20 21:17:00,pos,0.0,1,2016,9
OR,2021-07-28 02:02:00,pos,0.0,1,2021,7
OR,2019-02-22 19:30:00,neutral,0.0,0,2019,2
OR,2018-12-27 00:47:00,pos,11.0,1,2018,12
OR,2016-10-30 16:40:00,pos,0.0,1,2016,10
OR,2025-02-26 19:09:00,neutral,0.0,0,2025,2
OR,2025-02-14 19:04:00,neutral,0.0,0,2025,2
OR,2025-02-16 01:29:00,neutral,0.0,0,2025,2
OR,2025-03-14 17:41:00,neg,-0.5972850678733032,-1,2025,3
OR,2025-03-06 21:32:00,neg,-501.0,-1,2025,3
OR,2024-09-18 19:29:00,pos,369.0,1,2024,9
OR,2024-09-20 04:29:00,neutral,0.0,0,2024,9
OR,2024-09-19 07:01:00,neg,-128.0,-1,2024,9
OR,2025-03-28 02:16:00,neg,0.0,-1,2025,3
OR,2024-09-22 01:23:00,neg,-649.0,-1,2024,9
OR,2022-07-20 19:30:00,neutral,0.0,0,2022,7
OR,2025-03-07 18:49:00,neg,-460.0,-1,2025,3
OR,2025-01-15 01:36:00,pos,410.0,1,2025,1
OR,2025-01-29 16:18:00,pos,236.0,1,2025,1
OR,2025-01-25 03:55:00,pos,0.9805825242718447,1,2025,1
OR,2023-11-19 21:42:00,neutral,0.0,0,2023,11
OR,2025-03-21 18:12:00,pos,0.225,1,2025,3
OR,2024-11-27 07:28:00,neg,-55.0,-1,2024,11
OR,2024-10-08 03:59:00,neutral,0.0,0,2024,10
OR,2025-03-24 15:37:00,neutral,0.0,0,2025,3
OR,2024-08-04 00:16:00,pos,106.0,1,2024,8
OR,2024-12-26 23:13:00,pos,0.0,1,2024,12
OR,2023-06-01 19:45:00,pos,48.0,1,2023,6
OR,2024-08-20 23:36:00,neutral,0.0,0,2024,8
OR,2024-01-27 12:29:00,pos,46.0,1,2024,1
OR,2022-12-14 06:16:00,neg,-38.0,-1,2022,12
OR,2023-11-21 18:41:00,neg,-11.0,-1,2023,11
OR,2022-06-26 23:11:00,neg,-22.0,-1,2022,6
OR,2023-03-23 19:49:00,neutral,0.0,0,2023,3
OR,2025-03-26 01:32:00,pos,590.0,1,2025,3
OR,2025-03-09 15:10:00,pos,0.6091954022988506,1,2025,3
OR,2025-03-14 14:41:00,pos,0.8014184397163121,1,2025,3
OR,2025-03-12 09:40:00,neg,-301.0,-1,2025,3
OR,2025-03-19 03:04:00,pos,0.0,1,2025,3
OR,2025-03-14 01:04:00,pos,57.0,1,2025,3
OR,2025-03-20 16:27:00,pos,0.0,1,2025,3
OR,2025-03-29 06:15:00,pos,0.27586206896551724,1,2025,3
OR,2022-08-28 21:31:00,pos,502.0,1,2022,8
OR,2025-03-30 01:05:00,neg,0.0,-1,2025,3
OR,2025-03-29 20:12:00,pos,0.0,1,2025,3
OR,2025-03-25 16:26:00,pos,67.0,1,2025,3
OR,2024-01-28 17:53:00,neg,-63.0,-1,2024,1
OR,2024-05-23 16:47:00,pos,0.0,1,2024,5
OR,2025-03-18 01:46:00,pos,32.0,1,2025,3
OR,2023-08-07 15:30:00,pos,0.42857142857142855,1,2023,8
OR,2021-10-08 01:08:00,neutral,0.0,0,2021,10
OR,2025-03-16 17:41:00,pos,305.0,1,2025,3
OR,2023-08-05 22:07:00,neutral,0.0,0,2023,8
OR,2021-06-05 18:38:00,pos,0.15625,1,2021,6
OR,2023-08-05 03:59:00,neutral,0.0,0,2023,8
OR,2025-03-27 16:41:00,pos,193.0,1,2025,3
OR,2025-02-18 06:46:00,pos,199.0,1,2025,2
OR,2025-03-24 17:59:00,pos,0.926829268292683,1,2025,3
OR,2025-02-28 23:24:00,neutral,0.0,0,2025,2
OR,2025-03-16 21:28:00,neutral,0.0,0,2025,3
OR,2024-05-23 19:41:00,neutral,0.0,0,2024,5
OR,2023-10-24 18:11:00,pos,0.0,1,2023,10
OR,2023-01-31 17:31:00,neg,-0.3048780487804878,-1,2023,1
OR,2023-01-27 23:43:00,pos,0.24050632911392406,1,2023,1
OR,2022-02-27 13:38:00,pos,105.0,1,2022,2
OR,2024-04-30 05:59:00,pos,0.0,1,2024,4
OR,2023-12-05 23:23:00,neg,-39.0,-1,2023,12
OR,2024-08-04 22:04:00,pos,0.0,1,2024,8
OR,2024-04-21 19:55:00,pos,0.0,1,2024,4
OR,2022-05-01 00:29:00,pos,173.0,1,2022,5
OR,2022-06-30 21:17:00,neutral,0.0,0,2022,6
OR,2022-10-04 21:58:00,pos,0.18518518518518517,1,2022,10
OR,2022-06-09 17:26:00,neutral,0.0,0,2022,6
OR,2023-02-03 16:16:00,pos,20.0,1,2023,2
OR,2022-08-31 04:14:00,neutral,0.0,0,2022,8
OR,2021-07-29 19:34:00,neutral,0.0,0,2021,7
OR,2016-11-21 08:33:00,pos,0.3333333333333333,1,2016,11
OR,2025-03-22 19:12:00,pos,0.6085271317829457,1,2025,3
OR,2025-03-26 14:36:00,pos,85.0,1,2025,3
OR,2024-11-15 16:41:00,pos,0.8765323992994746,1,2024,11
OR,2022-07-31 23:28:00,neutral,0.0,0,2022,7
OR,2024-05-01 00:25:00,neg,0.0,-1,2024,5
OR,2024-10-28 02:24:00,pos,0.0,1,2024,10
OR,2025-01-02 16:26:00,neg,-0.38688524590163936,-1,2025,1
OR,2022-01-07 15:49:00,neg,-65.0,-1,2022,1
OR,2024-10-19 02:56:00,neg,-425.0,-1,2024,10
OR,2021-09-14 15:17:00,pos,0.42857142857142855,1,2021,9
OR,2025-03-28 02:13:00,pos,381.0,1,2025,3
OR,2025-03-08 03:54:00,pos,0.4383561643835616,1,2025,3
OR,2025-02-17 17:30:00,pos,282.0,1,2025,2
OR,2024-05-03 22:48:00,pos,0.4482758620689655,1,2024,5
OR,2024-10-25 12:03:00,pos,111.0,1,2024,10
OR,2024-04-16 14:49:00,neg,-215.0,-1,2024,4
OR,2025-01-30 00:44:00,neg,-68.0,-1,2025,1
OR,2025-03-31 18:53:00,neutral,0.0,0,2025,3
OR,2022-01-26 23:10:00,pos,346.0,1,2022,1
OR,2022-03-21 15:52:00,pos,241.0,1,2022,3
OR,2023-03-09 22:16:00,neg,-186.0,-1,2023,3
OR,2022-08-13 02:27:00,neg,-112.0,-1,2022,8
OR,2024-02-06 20:26:00,neg,-52.0,-1,2024,2
OR,2022-12-25 09:25:00,neg,-60.0,-1,2022,12
OR,2023-07-17 04:37:00,neutral,0.0,0,2023,7
OR,2023-10-04 22:23:00,pos,0.7692307692307693,1,2023,10
OR,2021-12-26 17:52:00,neg,-68.0,-1,2021,12
OR,2022-06-11 17:49:00,pos,0.15384615384615385,1,2022,6
OR,2021-08-22 07:06:00,neg,-0.6666666666666666,-1,2021,8
OR,2020-03-20 05:12:00,pos,29.0,1,2020,3
OR,2022-05-24 19:06:00,pos,0.8333333333333334,1,2022,5
OR,2022-08-24 04:46:00,neutral,0.0,0,2022,8
OR,2015-09-20 18:00:00,neg,-0.16,-1,2015,9
OR,2021-07-31 00:50:00,pos,6.0,1,2021,7
OR,2018-10-10 01:43:00,pos,0.0,1,2018,10
PA,2025-03-30 14:40:00,neg,-2053.0,-1,2025,3
PA,2022-06-26 12:49:00,neg,-394.0,-1,2022,6
PA,2022-04-20 23:04:00,neutral,0.0,0,2022,4
PA,2021-12-19 12:28:00,neutral,0.0,0,2021,12
PA,2014-07-13 17:14:00,neutral,0.0,0,2014,7
PA,2021-12-07 15:58:00,neg,-23.0,-1,2021,12
PA,2020-07-28 17:44:00,pos,0.0,1,2020,7
PA,2023-11-27 01:28:00,neg,-259.0,-1,2023,11
PA,2025-03-11 05:37:00,pos,276.0,1,2025,3
PA,2022-02-07 12:55:00,neutral,0.0,0,2022,2
PA,2024-03-01 16:48:00,neg,-182.0,-1,2024,3
PA,2013-10-16 22:26:00,pos,52.0,1,2013,10
PA,2022-03-01 21:31:00,neutral,0.0,0,2022,3
PA,2022-06-21 12:14:00,neg,-190.0,-1,2022,6
PA,2025-03-15 20:14:00,pos,10.0,1,2025,3
PA,2023-03-28 11:05:00,pos,0.6907216494845361,1,2023,3
PA,2022-04-22 14:43:00,pos,231.0,1,2022,4
PA,2020-03-12 22:18:00,pos,875.0,1,2020,3
PA,2021-10-11 21:43:00,pos,105.0,1,2021,10
PA,2023-02-25 04:42:00,pos,0.4153846153846154,1,2023,2
PA,2022-03-18 20:36:00,pos,77.0,1,2022,3
PA,2019-10-19 18:47:00,neutral,0.0,0,2019,10
PA,2019-04-26 13:06:00,pos,321.0,1,2019,4
PA,2022-03-03 20:24:00,neg,-0.32142857142857145,-1,2022,3
PA,2022-03-17 21:37:00,neg,-184.0,-1,2022,3
PA,2022-09-14 14:44:00,pos,0.2962962962962963,1,2022,9
PA,2022-12-23 13:47:00,pos,0.0,1,2022,12
PA,2020-05-16 18:27:00,pos,0.5625,1,2020,5
PA,2022-05-03 19:08:00,pos,0.07692307692307693,1,2022,5
PA,2019-09-13 14:06:00,neutral,0.0,0,2019,9
PA,2019-06-04 20:58:00,pos,25.0,1,2019,6
PA,2021-04-30 04:01:00,neg,-7.0,-1,2021,4
PA,2019-04-16 04:11:00,pos,0.2,1,2019,4
PA,2025-03-02 04:46:00,pos,2040.0,1,2025,3
PA,2025-03-08 13:23:00,neutral,0.0,0,2025,3
PA,2025-03-14 14:15:00,neg,-0.5069767441860465,-1,2025,3
PA,2024-10-24 14:03:00,neg,-488.0,-1,2024,10
PA,2025-03-21 10:24:00,neutral,0.0,0,2025,3
PA,2024-11-21 15:55:00,pos,0.2902767920511001,1,2024,11
PA,2025-01-23 12:16:00,neg,0.0,-1,2025,1
PA,2025-03-28 12:21:00,neutral,0.0,0,2025,3
PA,2025-02-07 23:58:00,pos,1.0,1,2025,2
PA,2025-02-14 14:58:00,neutral,0.0,0,2025,2
PA,2025-03-11 05:41:00,neg,-368.0,-1,2025,3
PA,2025-03-19 15:35:00,neutral,0.0,0,2025,3
PA,2025-03-29 22:05:00,pos,121.0,1,2025,3
PA,2024-01-23 21:29:00,pos,301.0,1,2024,1
PA,2025-03-24 23:34:00,pos,62.0,1,2025,3
PA,2025-03-18 22:15:00,neg,-0.6363636363636364,-1,2025,3
PA,2025-03-28 02:38:00,neg,0.0,-1,2025,3
PA,2025-03-07 22:28:00,neg,-0.8115942028985508,-1,2025,3
PA,2025-03-28 00:02:00,neg,-32.0,-1,2025,3
PA,2025-03-16 17:24:00,neg,-16.0,-1,2025,3
PA,2024-04-28 04:34:00,pos,0.0,1,2024,4
PA,2024-09-07 00:57:00,neg,-94.0,-1,2024,9
PA,2019-12-21 00:00:00,pos,10.0,1,2019,12
PA,2025-03-21 23:06:00,neg,-0.48717948717948717,-1,2025,3
PA,2025-03-31 15:19:00,pos,0.0,1,2025,3
PA,2024-03-24 21:52:00,pos,0.8571428571428571,1,2024,3
PA,2020-03-13 08:27:00,neg,-12.0,-1,2020,3
PA,2025-02-27 16:56:00,pos,0.0,1,2025,2
PA,2024-11-08 14:24:00,pos,3.0,1,2024,11
PA,2021-08-02 19:25:00,pos,0.72,1,2021,8
PA,2019-04-05 17:16:00,pos,0.5526315789473685,1,2019,4
SC,2024-11-17 17:37:00,pos,0.0,1,2024,11
SC,2024-04-30 16:51:00,pos,0.8846153846153846,1,2024,4
SC,2023-03-22 13:00:00,neutral,0.0,0,2023,3
SC,2020-03-03 14:55:00,pos,0.926829268292683,1,2020,3
SC,2022-10-20 23:01:00,neutral,0.0,0,2022,10
SC,2022-12-02 05:39:00,pos,0.8888888888888888,1,2022,12
SC,2021-07-16 02:52:00,neg,-0.5454545454545454,-1,2021,7
SC,2025-03-10 23:21:00,neg,-0.03333333333333333,-1,2025,3
SC,2025-03-14 14:56:00,pos,176.0,1,2025,3
SC,2024-10-19 19:41:00,pos,238.0,1,2024,10
SC,2016-07-24 14:01:00,pos,0.5625,1,2016,7
SC,2019-12-04 17:13:00,neutral,0.0,0,2019,12
SC,2024-05-28 03:20:00,pos,153.0,1,2024,5
SC,2025-03-04 20:12:00,pos,176.0,1,2025,3
SC,2023-12-21 00:03:00,pos,0.7162162162162162,1,2023,12
SC,2025-02-04 12:40:00,neutral,0.0,0,2025,2
SC,2022-12-11 17:01:00,pos,0.7640449438202247,1,2022,12
SC,2023-11-17 20:21:00,pos,222.0,1,2023,11
SC,2023-06-03 21:56:00,pos,0.24358974358974358,1,2023,6
SC,2024-07-18 13:58:00,pos,0.9375,1,2024,7
SC,2022-10-29 22:43:00,pos,0.234375,1,2022,10
SC,2024-06-12 00:29:00,neg,0.0,-1,2024,6
SC,2023-01-19 17:16:00,pos,41.0,1,2023,1
SC,2024-01-12 18:23:00,pos,2.0,1,2024,1
SC,2022-08-09 23:49:00,neg,0.0,-1,2022,8
SC,2023-01-29 19:05:00,neg,0.0,-1,2023,1
SC,2023-02-07 15:33:00,pos,0.0,1,2023,2
SC,2022-03-05 22:19:00,pos,13.0,1,2022,3
SC,2015-07-29 19:28:00,pos,16.0,1,2015,7
SC,2023-03-08 03:42:00,pos,0.06666666666666667,1,2023,3
SC,2022-11-21 16:20:00,pos,24.0,1,2022,11
SC,2023-08-04 13:32:00,pos,2.0,1,2023,8
SC,2022-03-24 17:44:00,pos,8.0,1,2022,3
SC,2025-03-22 00:30:00,neutral,0.0,0,2025,3
SC,2024-04-19 12:57:00,pos,45.0,1,2024,4
SC,2024-02-17 00:48:00,neutral,0.0,0,2024,2
SC,2024-02-09 19:09:00,neutral,0.0,0,2024,2
SC,2025-03-23 05:49:00,neutral,0.0,0,2025,3
SC,2023-11-25 06:14:00,pos,0.0,1,2023,11
SC,2023-04-22 12:31:00,neutral,0.0,0,2023,4
SC,2025-01-27 04:05:00,pos,246.0,1,2025,1
SC,2019-11-22 14:05:00,neutral,0.0,0,2019,11
SC,2019-03-20 18:49:00,neg,-0.5666666666666667,-1,2019,3
SC,2021-02-10 00:08:00,pos,0.6153846153846154,1,2021,2
SC,2019-05-21 20:30:00,pos,0.5555555555555556,1,2019,5
SC,2020-03-06 19:25:00,neutral,0.0,0,2020,3
SC,2025-03-25 12:00:00,pos,0.03225806451612903,1,2025,3
SC,2015-01-01 09:15:00,neutral,0.0,0,2015,1
SC,2013-02-16 03:16:00,neutral,0.0,0,2013,2
SC,2024-11-08 11:49:00,pos,0.6511627906976745,1,2024,11
SC,2024-01-30 15:57:00,pos,91.0,1,2024,1
SC,2024-05-30 13:08:00,neutral,0.0,0,2024,5
SC,2024-10-30 13:22:00,pos,0.6,1,2024,10
SC,2024-01-11 15:46:00,pos,0.0,1,2024,1
SC,2024-03-31 01:41:00,neg,-0.7894736842105263,-1,2024,3
SC,2022-04-12 16:05:00,neutral,0.0,0,2022,4
SC,2024-05-08 13:36:00,pos,0.625,1,2024,5
SC,2021-11-02 12:00:00,pos,0.36666666666666664,1,2021,11
SC,2023-06-29 18:00:00,pos,0.5714285714285714,1,2023,6
SC,2022-07-28 13:30:00,pos,0.8,1,2022,7
SC,2021-11-03 23:11:00,neutral,0.0,0,2021,11
SD,2023-12-31 02:42:00,pos,0.7884615384615384,1,2023,12
SD,2024-05-14 13:03:00,pos,0.0,1,2024,5
SD,2021-12-15 17:03:00,neutral,0.0,0,2021,12
SD,2024-08-13 20:33:00,pos,0.8,1,2024,8
SD,2023-08-23 03:25:00,pos,0.16666666666666666,1,2023,8
SD,2023-12-11 00:26:00,pos,0.0,1,2023,12
SD,2022-06-15 01:03:00,neg,-0.21621621621621623,-1,2022,6
SD,2020-09-11 01:05:00,pos,0.49056603773584906,1,2020,9
SD,2023-01-12 07:00:00,pos,0.2222222222222222,1,2023,1
SD,2022-10-09 02:51:00,pos,0.0,1,2022,10
SD,2020-04-13 01:03:00,pos,0.7619047619047619,1,2020,4
SD,2024-10-20 16:14:00,neg,-181.0,-1,2024,10
SD,2021-05-17 16:07:00,pos,27.0,1,2021,5
SD,2023-01-21 06:53:00,pos,0.0,1,2023,1
SD,2020-10-30 13:21:00,pos,0.18181818181818182,1,2020,10
SD,2017-07-27 02:26:00,neutral,0.0,0,2017,7
SD,2024-07-29 00:56:00,neutral,0.0,0,2024,7
SD,2024-01-19 14:08:00,pos,91.0,1,2024,1
SD,2023-12-22 14:35:00,neg,-0.6097560975609756,-1,2023,12
SD,2024-08-13 16:22:00,pos,0.6428571428571429,1,2024,8
SD,2020-08-15 23:08:00,pos,193.0,1,2020,8
SD,2023-01-14 21:47:00,pos,0.0,1,2023,1
SD,2023-10-09 01:09:00,pos,0.4,1,2023,10
SD,2020-03-09 01:13:00,neutral,0.0,0,2020,3
SD,2022-02-28 04:59:00,pos,0.45454545454545453,1,2022,2
TN,2025-03-23 13:51:00,pos,291.0,1,2025,3
TN,2025-03-13 21:09:00,neg,0.0,-1,2025,3
TN,2023-07-05 14:46:00,neg,-150.0,-1,2023,7
TN,2025-03-23 00:46:00,pos,0.0,1,2025,3
TN,2024-08-26 14:51:00,pos,0.0,1,2024,8
TN,2025-03-18 02:00:00,pos,699.0,1,2025,3
TN,2024-10-18 14:55:00,pos,0.0,1,2024,10
TN,2024-01-01 15:43:00,pos,0.2692307692307692,1,2024,1
TN,2023-11-03 13:59:00,pos,662.0,1,2023,11
TN,2024-01-13 05:43:00,pos,0.0,1,2024,1
TN,2025-03-14 17:41:00,neg,-455.0,-1,2025,3
TN,2023-05-01 00:07:00,pos,0.0,1,2023,5
TN,2024-05-08 13:51:00,neg,-0.9954128440366973,-1,2024,5
TN,2021-04-14 14:54:00,pos,0.2777777777777778,1,2021,4
TN,2021-07-21 20:31:00,pos,0.0,1,2021,7
TN,2022-06-16 19:19:00,pos,0.0,1,2022,6
TN,2023-04-06 13:30:00,neg,-549.0,-1,2023,4
TN,2017-05-09 21:35:00,neutral,0.0,0,2017,5
TN,2021-10-09 04:20:00,pos,0.2,1,2021,10
TN,2021-03-01 02:10:00,pos,0.6666666666666666,1,2021,3
TN,2018-03-07 19:10:00,pos,0.13333333333333333,1,2018,3
TN,2014-09-18 23:11:00,pos,55.0,1,2014,9
TN,2024-09-17 00:47:00,neg,-0.6415094339622641,-1,2024,9
TN,2020-03-11 12:34:00,neutral,0.0,0,2020,3
TN,2025-01-03 21:48:00,pos,54.0,1,2025,1
TN,2024-06-12 12:55:00,neg,-113.0,-1,2024,6
TN,2024-12-19 02:33:00,pos,0.6153846153846154,1,2024,12
TN,2025-01-03 00:44:00,neutral,0.0,0,2025,1
TN,2022-11-10 23:21:00,pos,84.0,1,2022,11
TN,2023-01-30 23:15:00,neutral,0.0,0,2023,1
TN,2019-03-13 16:01:00,neutral,0.0,0,2019,3
TN,2019-05-20 12:30:00,neg,-187.0,-1,2019,5
TN,2024-06-02 12:31:00,neg,-0.75,-1,2024,6
TN,2024-07-18 17:18:00,neg,0.0,-1,2024,7
TN,2023-03-06 17:18:00,neutral,0.0,0,2023,3
TN,2022-03-13 00:28:00,neg,-84.0,-1,2022,3
TN,2019-10-09 17:07:00,neg,-278.0,-1,2019,10
TN,2022-09-22 12:15:00,pos,65.0,1,2022,9
TN,2023-03-27 22:51:00,neg,-62.0,-1,2023,3
TN,2022-09-12 13:54:00,neg,0.0,-1,2022,9
TN,2023-05-25 16:36:00,pos,15.0,1,2023,5
TN,2022-12-30 13:02:00,pos,0.0,1,2022,12
TN,2022-02-14 15:13:00,pos,0.0,1,2022,2
TN,2021-09-18 00:35:00,pos,0.0,1,2021,9
TN,2022-05-10 10:41:00,neg,-0.6,-1,2022,5
TN,2020-08-26 20:29:00,pos,40.0,1,2020,8
TN,2022-01-04 18:28:00,pos,0.06666666666666667,1,2022,1
TN,2022-05-18 15:35:00,pos,0.2,1,2022,5
TN,2022-03-14 18:03:00,pos,0.36363636363636365,1,2022,3
TN,2021-11-30 18:40:00,pos,0.0,1,2021,11
TN,2022-08-19 04:35:00,pos,0.0,1,2022,8
TN,2021-07-22 15:55:00,pos,0.42857142857142855,1,2021,7
TN,2021-02-03 18:56:00,neutral,0.0,0,2021,2
TN,2015-09-30 20:57:00,pos,77.0,1,2015,9
TN,2019-05-23 13:45:00,pos,0.0,1,2019,5
TN,2017-07-17 02:47:00,pos,0.20833333333333334,1,2017,7
TN,2017-05-22 14:09:00,pos,26.0,1,2017,5
TN,2020-02-05 19:43:00,neutral,0.0,0,2020,2
TN,2014-01-10 18:34:00,pos,15.0,1,2014,1
TN,2015-05-07 23:57:00,pos,15.0,1,2015,5
TN,2025-03-21 17:05:00,neg,-1025.0,-1,2025,3
TN,2025-03-20 16:58:00,neg,-1222.0,-1,2025,3
TN,2024-03-25 18:23:00,pos,0.0,1,2024,3
TN,2024-12-30 19:32:00,pos,69.0,1,2024,12
TN,2023-05-06 20:05:00,pos,0.5797101449275363,1,2023,5
TN,2024-11-16 00:19:00,pos,0.0,1,2024,11
TN,2023-08-17 14:14:00,pos,0.037037037037037035,1,2023,8
TN,2021-08-12 16:39:00,pos,0.3055555555555556,1,2021,8
TN,2025-03-21 18:39:00,pos,0.0,1,2025,3
TN,2020-05-30 06:00:00,pos,37.0,1,2020,5
TN,2025-03-20 17:51:00,pos,95.0,1,2025,3
TN,2025-03-05 00:06:00,neg,-0.3018867924528302,-1,2025,3
TN,2025-03-19 19:37:00,neutral,0.0,0,2025,3
TN,2024-09-25 23:22:00,neg,-173.0,-1,2024,9
TN,2024-12-21 03:36:00,neg,-0.6428571428571429,-1,2024,12
TN,2025-02-01 22:18:00,pos,25.0,1,2025,2
TN,2023-04-19 22:34:00,neg,-304.0,-1,2023,4
